ID, Time, Theta_1, Theta_2, D_Theta_1, D_Theta_2, DD_Theta_1, DD_Theta_2, Torque_1, Torque_2, Theta_N_1, Theta_N_2, D_Theta_N_1, D_Theta_N_2, DD_Theta_N_1, DD_Theta_N_2
1, 0.5001081314878894, -0.4512588916402422, -0.3299166485257006, -3.86728130325613, -1.38057710717201, 0.0, 0.0, 1.930433165502403, -0.0913072527829581, -0.45021986961364746, -0.3267824947834015, 2.8322948887933572, 3.1652539905904806, 0.012227330798085564, 0.0006532985423098922
2, 0.5101102941176471, -0.4899317046728035, -0.3437224195974208, -3.86728130325613, -1.38057710717201, 0.0, 0.0, 1.8364182722357707, -0.1323580452161231, -0.488235205411911, -0.34038928151130676, 2.8325074685888447, 3.165251222435802, 0.03648710936909138, 0.0019048829392554819
3, 0.5201124567474049, -0.5286045177053649, -0.3575281906691409, -3.86728130325613, -1.38057710717201, 0.0, 0.0, 1.7360476364174728, -0.1752033561913838, -0.526060163974762, -0.35366320610046387, 2.832917317838197, 3.165238432919489, 0.05773546748085858, 0.0015364584602448896
4, 0.5301146193771626, -0.5672773307379262, -0.371333961740861, -3.86728130325613, -1.38057710717201, 0.0, 0.0, 1.6295246295654702, -0.2197351558375277, -0.5652264952659607, -0.36737897992134094, 2.833495001101454, 3.1652020445138813, 0.07494753250516793, -0.0008628649881730156
5, 0.5401167820069205, -0.6059501437704877, -0.3851397328125811, -3.86728130325613, -1.38057710717201, 0.0, 0.0, 1.517063948199416, -0.2658407196253555, -0.6024879813194275, -0.3817397356033325, 2.834199188511492, 3.1651238212993587, 0.08662238816962937, -0.00583243696597492
6, 0.5501189446366782, -0.644622956803049, -0.3989455038843011, -3.86728130325613, -1.38057710717201, 0.0, 0.0, 1.398891151097146, -0.3134029368553801, -0.6405967473983765, -0.3960234224796295, 2.834979621366739, 3.1649829015461846, 0.09218947528063352, -0.013427790221630985
7, 0.560121107266436, -0.6832957698356104, -0.4127512749560214, -3.86728130325613, -1.38057710717201, 0.0, 0.0, 1.275242174789441, -0.3623006312323849, -0.6798080801963806, -0.409557044506073, 2.8357803210261645, 3.164757680987974, 0.09137761598593869, -0.023407722924952416
8, 0.5701232698961938, -0.7219685828681717, -0.4265570460277414, -3.86728130325613, -1.38057710717201, 0.0, 0.0, 1.1463628284208387, -0.4124088926445278, -0.7176328897476196, -0.42427006363868713, 2.8365424245333006, 3.164426950681708, 0.08422048141646943, -0.0353728153421992
9, 0.5801254325259516, -0.760641395900733, -0.4403628170994615, -3.86728130325613, -1.38057710717201, 0.0, 0.0, 1.012508269149251, -0.4635994192338423, -0.7563556432723999, -0.4368506968021393, 2.8372059958697937, 3.163969703933688, 0.07110699284490873, -0.04892531692553704
10, 0.5901275951557093, -0.7993142089332943, -0.4541685881711816, -3.86728130325613, -1.38057710717201, 0.0, 0.0, 0.8739424592991367, -0.5157408688166405, -0.7951306700706482, -0.45025360584259033, 2.8377101911139033, 3.1633631192705316, 0.05238316822813303, -0.06392295677536984
11, 0.6001297577854672, -0.8379870219658556, -0.4679743592429017, -3.86728130325613, -1.38057710717201, 0.0, 0.0, 0.7309376065220687, -0.5686992186865776, -0.8332456946372986, -0.46388185024261475, 2.837991220953355, 3.162578366763043, 0.028175222547260785, -0.08073830259647725
