ID, Time, Theta_1, Theta_2, D_Theta_1, D_Theta_2, DD_Theta_1, DD_Theta_2, Torque_1, Torque_2
1, 0.0, -1.4048768477510925, 1.2397163998744478, -0.005123902065529151, 0.01377485106646148, -3.415738800915946, 9.182919281425228, 1.4180425313554859, 1.0147843481028438
2, 0.001, -1.404881971653158, 1.2397301747255143, -0.008539640866445097, 0.022957770347886708, -3.415444952858948, 9.182447172628727, 1.4163317219258647, 1.0193789236742299
3, 0.002, -1.4048905112940244, 1.2397531324958622, -0.011955085819304045, 0.032140217520515435, -3.415033597464756, 9.181786292833394, 1.4146153050852046, 1.0239752064450593
4, 0.003, -1.4049024663798437, 1.2397852727133827, -0.015370119416768802, 0.04132200381334883, -3.4145047671518824, 9.180936712427368, 1.4128933387287717, 1.028573101423812
5, 0.004, -1.4049178364992605, 1.239826594717196, -0.018784624183920684, 0.050502940525776197, -3.4138585034426683, 9.179898525779606, 1.4111658806390972, 1.0331725134694536
6, 0.005, -1.4049366211234444, 1.2398770976577218, -0.022198482687363352, 0.0596828390515558, -3.413094856741239, 9.178671844578545, 1.4094329883825267, 1.0377733472342074
7, 0.006, -1.4049588196061318, 1.2399367804967734, -0.02561157754410459, 0.06886151089613435, -3.4122138861114593, 9.177256802939127, 1.4076947194118015, 1.0423755072324827
8, 0.007, -1.4049844311836759, 1.2400056420076695, -0.02902379143021605, 0.07803876769907347, -3.411215660831246, 9.175653553183949, 1.4059511308634334, 1.0469788977787389
9, 0.008, -1.405013454975106, 1.2400836807753686, -0.032435007091047297, 0.08721442125225742, -3.4101002583941664, 9.173862271838473, 1.4042022798172127, 1.0515834230977967
10, 0.009000000000000001, -1.4050458899821971, 1.2401708951966208, -0.03584510734944146, 0.0963882835240959, -3.4088677665078393, 9.171883150971283, 1.4024482229805422, 1.0561889872070562
11, 0.01, -1.4050817350895466, 1.240267283480145, -0.0392539751159493, 0.10556016667506718, -3.4075182804294, 9.169716407964046, 1.4006890170672035, 1.060795494078729
12, 0.011, -1.4051209890646625, 1.24037284364682, -0.0426614933963787, 0.11472988308303123, -3.4060519049639026, 9.167362275741553, 1.398924718462573, 1.0654028475104795
13, 0.012, -1.405163650558059, 1.240487573529903, -0.046067545301342605, 0.12389724535877278, -3.404468754464318, 9.164821009877144, 1.3971553833429204, 1.0700109512118205
14, 0.013000000000000001, -1.4052097181033603, 1.2406114707752618, -0.04947201405580692, 0.13306206636864992, -3.402768952387447, 9.162092887704532, 1.3953810676903358, 1.07461970881394
15, 0.014, -1.405259190117416, 1.2407445328416304, -0.05287478300819437, 0.14222415925635445, -3.4009526301836956, 9.159178202322593, 1.3936018272718305, 1.0792290238345845
16, 0.015, -1.4053120649004243, 1.2408867570008868, -0.056275735638378066, 0.15138333745867705, -3.399019928185254, 9.156077269700802, 1.3918177176882442, 1.0838387997491485
17, 0.016, -1.4053683406360626, 1.2410381403383455, -0.05967475556656332, 0.16053941472837785, -3.3969709962722305, 9.15279042601469, 1.3900287942695946, 1.0884489399617763
18, 0.017, -1.4054280153916292, 1.2411986797530739, -0.06307172656283555, 0.16969220515439254, -3.394805993650607, 9.149318024759268, 1.38823511203727, 1.0930593477882655
19, 0.018000000000000002, -1.405491087118192, 1.2413683719582282, -0.06646653255648616, 0.1788415231791518, -3.392525086409748, 9.14566044230014, 1.3864367259912886, 1.0976699265691736
20, 0.019, -1.4055575536507485, 1.2415472134814074, -0.0698590576428959, 0.18798718362145195, -3.3901284501869355, 9.14181807210035, 1.3846336907924834, 1.1022805795719102
21, 0.02, -1.4056274127083914, 1.2417352006650288, -0.07324918609308284, 0.1971290016935523, -3.3876162712775937, 9.137791327384903, 1.38282606071519, 1.1068912100100063
22, 0.021, -1.4057006618944845, 1.2419323296667224, -0.07663680236436043, 0.2062667930209372, -3.3849887413062163, 9.133580643805317, 1.3810138901139597, 1.1115017211762055
23, 0.022, -1.4057772986968489, 1.2421385964597433, -0.08002179110566665, 0.21540037366474252, -3.3822460614452154, 9.129186471001915, 1.3791972329357889, 1.1161120162880098
24, 0.023, -1.4058573204879545, 1.242353996833408, -0.08340403716711187, 0.22452956013574443, -3.379388443081055, 9.124609281707663, 1.3773761428206723, 1.1207219985841055
25, 0.024, -1.4059407245251216, 1.2425785263935438, -0.08678342561019292, 0.2336541694174521, -3.376416104927671, 9.119849568639538, 1.3755506732723592, 1.1253315713530516
26, 0.025, -1.4060275079507318, 1.2428121805629613, -0.09015984171512059, 0.24277401898609163, -3.3733292719162478, 9.114907838059239, 1.3737208776304353, 1.1299406378927497
27, 0.026000000000000002, -1.406117667792447, 1.2430549545819474, -0.09353317098703684, 0.25188892682415087, -3.3701281814124684, 9.109784622207684, 1.3718868087869138, 1.1345491015465299
28, 0.027, -1.406211200963434, 1.2433068435087715, -0.09690329916844931, 0.26099871144635856, -3.3668130752229075, 9.104480464650067, 1.3700485195624015, 1.1391568656954432
29, 0.028, -1.4063081042626024, 1.2435678422202179, -0.10027011224367222, 0.2701031919110086, -3.3633842055902363, 9.098995933376486, 1.368206062452839, 1.143763833804521
30, 0.029, -1.4064083743748461, 1.2438379454121289, -0.10363349644926245, 0.2792021878443851, -3.359841832528687, 9.093331612808342, 1.3663594896970959, 1.148369909394662
31, 0.03, -1.4065120078712954, 1.2441171475999733, -0.10699333828179114, 0.28829551945719345, -3.3561862222697414, 9.087488103354247, 1.3645088533888345, 1.1529749960741769
32, 0.031, -1.4066190012095772, 1.2444054431194305, -0.11034952450406088, 0.2973830075605477, -3.3524176517030213, 9.081466027405227, 1.362654205222593, 1.157578997536534
33, 0.032, -1.4067293507340812, 1.244702826126991, -0.1137019421557639, 0.3064644735879529, -3.3485364026031306, 9.075266021119077, 1.3607955968055883, 1.162181817582774
34, 0.033, -1.406843052676237, 1.245009290600579, -0.11705047855836703, 0.315539739609072, -3.344542767846903, 9.06888874330214, 1.3589330793129082, 1.1667833601190631
35, 0.034, -1.4069601031547954, 1.245324830340188, -0.12039502132621394, 0.32460862835237414, -3.340437045196154, 9.062334865639343, 1.3570667038074218, 1.1713835291700965
36, 0.035, -1.4070804981761216, 1.2456494389685404, -0.12373545837141009, 0.3336709632180135, -3.336219539962215, 9.055605080021678, 1.3551965211514028, 1.1759822289210278
37, 0.036000000000000004, -1.407204233634493, 1.2459831099317584, -0.1270716779113723, 0.34272656829803516, -3.3318905681145594, 9.048700095215523, 1.353322581696021, 1.1805793636382476
38, 0.037, -1.4073313053124044, 1.2463258365000565, -0.13040356847948686, 0.3517752683932507, -3.327450449175373, 9.041620635530379, 1.3514449358190075, 1.1851748377881284
39, 0.038, -1.4074617088808838, 1.2466776117684497, -0.13373101892866224, 0.36081688902878106, -3.3228995117706717, 9.034367445481806, 1.3495636335601782, 1.1897685560009388
40, 0.039, -1.4075954398998125, 1.2470384286574785, -0.1370539184404329, 0.36985125647426287, -3.318238092520076, 9.026941281797818, 1.3476787245657809, 1.194360423013803
41, 0.04, -1.407732493818253, 1.2474082799139528, -0.14037215653295299, 0.3788781977560607, -3.313466533372278, 9.019342922300666, 1.3457902584504509, 1.1989503438222577
42, 0.041, -1.407872865974786, 1.2477871581117088, -0.14368562306632526, 0.38789754067836135, -3.30858518404753, 9.011573157469144, 1.3438982844522842, 1.2035382235570407
43, 0.042, -1.4080165515978522, 1.2481750556523872, -0.1469942082503728, 0.3969091138358305, -3.303594402037646, 9.003632796655836, 1.3420028515361062, 1.2081239675603697
44, 0.043000000000000003, -1.4081635458061026, 1.248571964766223, -0.15029780265241044, 0.40591274663248633, -3.2984945503855556, 8.995522663202138, 1.3401040084808549, 1.21270748138173
45, 0.044, -1.408313843608755, 1.2489778775128555, -0.153596297202796, 0.41490826929568847, -3.2932859987955254, 8.987243597990968, 1.3382018038489738, 1.217288670806245
